NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
RUFY1	1	RUFY1	
RUFY3	1	RUFY3	
AMZ2	1	AMZ2	
PSMA7	1	PSMA7	
PSMC6	1	PSMC6	
PSMC2	1	PSMC2	
USP27X	1	USP27X	
MAK16	1	MAK16	
SPATA13	1	SPATA13	
SPATA18	1	SPATA18	
SCML2	1	SCML2	
GIMAP4	1	GIMAP4	
TEX13D	1	TEX13D	
SBK3	1	SBK3	
CLUAP1	1	CLUAP1	
ANXA7	1	ANXA7	
ANXA9	1	ANXA9	
KLC2	1	KLC2	
BTBD9	1	BTBD9	
DUSP11	1	DUSP11	
DUSP10	1	DUSP10	
REXO5	1	REXO5	
RP2	1	RP2	
EFHC2	1	EFHC2	
MRM2	1	MRM2	
DCAF12	1	DCAF12	
DDHD2	1	DDHD2	
GMPPA	1	GMPPA	
CAMK2D	1	CAMK2D	
CAMK2G	1	CAMK2G	
USP21	1	USP21	
ZNF12	1	ZNF12	
ZNF16	1	ZNF16	
DDIT3	1	DDIT3	
ZNF23	1	ZNF23	
LAS1L	1	LAS1L	
SHD	1	SHD	
MCRS1	1	MCRS1	
MAP3K7	1	MAP3K7	
SPDYE2	1	SPDYE2	
SPDYE1	1	SPDYE1	
MSL3	1	MSL3	
SPDYE3	1	SPDYE3	
SPDYE6	1	SPDYE6	
PDCD4	1	PDCD4	
STK38L	1	STK38L	
APOBEC3G	1	APOBEC3G	
FBXL2	1	FBXL2	
MRPS22	1	MRPS22	
MST1	1	MST1	
DYNC1I1	1	DYNC1I1	
MAP3K2	1	MAP3K2	
TGM7	1	TGM7	
TGM4	1	TGM4	
TGM3	1	TGM3	
TGM2	1	TGM2	
DNAJB13	1	DNAJB13	
EEF1G	1	EEF1G	
TDG	1	TDG	
WARS1	1	WARS1	
TNIP3	1	TNIP3	
PRKCE	1	PRKCE	
PRKCA	1	PRKCA	
RARG	1	RARG	
MTG1	1	MTG1	
DENND2D	1	DENND2D	
RARA	1	RARA	
RARB	1	RARB	
GAS7	1	GAS7	
PAPSS1	1	PAPSS1	
GATB	1	GATB	
MAP2K4	1	MAP2K4	
PPEF2	1	PPEF2	
COPS4	1	COPS4	
PRKG1	1	PRKG1	
CAPN13	1	CAPN13	
ZFYVE1	1	ZFYVE1	
C22orf31	1	C22orf31	
GBP5	1	GBP5	
RILPL1	1	RILPL1	
TUBA3C	1	TUBA3C	
STAT4	1	STAT4	
PFKFB3	1	PFKFB3	
KATNA1	1	KATNA1	
BANK1	1	BANK1	
CCND2	1	CCND2	
KLHL14	1	KLHL14	
VDR	1	VDR	
FN3KRP	1	FN3KRP	
CLIP3	1	CLIP3	
ZFP64	1	ZFP64	
RAPGEFL1	1	RAPGEFL1	
UBAC1	1	UBAC1	
GDI1	1	GDI1	
PRMT6	1	PRMT6	
UMPS	1	UMPS	
ASZ1	1	ASZ1	
EPHX2	1	EPHX2	
ELAVL1	1	ELAVL1	
TCP11L2	1	TCP11L2	
FAM200A	1	FAM200A	
DHRS12	1	DHRS12	
REM1	1	REM1	
UBE2U	1	UBE2U	
DPPA4	1	DPPA4	
FBP1	1	FBP1	
MKNK1	1	MKNK1	
GTPBP1	1	GTPBP1	
YTHDF1	1	YTHDF1	
MKLN1	1	MKLN1	
SMOC1	1	SMOC1	
TLE6	1	TLE6	
EIF2B5	1	EIF2B5	
EIF2B2	1	EIF2B2	
FAM217A	1	FAM217A	
SCRN3	1	SCRN3	
SELENBP1	1	SELENBP1	
PPIL6	1	PPIL6	
SETDB2	1	SETDB2	
KIAA1841	1	KIAA1841	
MYL3	1	MYL3	
YY2	1	YY2	
ZFP69B	1	ZFP69B	
MAPKAPK2	1	MAPKAPK2	
DNM1L	1	DNM1L	
SEC23A	1	SEC23A	
CTCFL	1	CTCFL	
NT5C1A	1	NT5C1A	
PLEKHD1	1	PLEKHD1	
NBPF6	1	NBPF6	
PAK1	1	PAK1	
EXOSC9	1	EXOSC9	
STK17A	1	STK17A	
STK17B	1	STK17B	
RGS2	1	RGS2	
RGS7	1	RGS7	
GPANK1	1	GPANK1	
CYP24A1	1	CYP24A1	
SYTL5	1	SYTL5	
NXNL1	1	NXNL1	
TUBB8	1	TUBB8	
TUBB3	1	TUBB3	
STK32B	1	STK32B	
MINDY2	1	MINDY2	
ADAP1	1	ADAP1	
METTL16	1	METTL16	
UCHL5	1	UCHL5	
TNNT2	1	TNNT2	
USP17L21	1	USP17L21	
USP17L20	1	USP17L20	
USP17L22	1	USP17L22	
USP17L24	1	USP17L24	
USP17L18	1	USP17L18	
USP17L17	1	USP17L17	
USP17L19	1	USP17L19	
USP17L10	1	USP17L10	
USP17L12	1	USP17L12	
USP17L13	1	USP17L13	
ARHGAP18	1	ARHGAP18	
ASPSCR1	1	ASPSCR1	
ARHGAP24	1	ARHGAP24	
ALKBH3	1	ALKBH3	
BTBD18	1	BTBD18	
SNX11	1	SNX11	
SNX27	1	SNX27	
SNX17	1	SNX17	
APEX1	1	APEX1	
IP6K3	1	IP6K3	
ZNF853	1	ZNF853	
POLA2	1	POLA2	
ECM2	1	ECM2	
ACTR1A	1	ACTR1A	
ACTR1B	1	ACTR1B	
NMRK2	1	NMRK2	
RIT2	1	RIT2	
TMOD1	1	TMOD1	
USB1	1	USB1	
TNFAIP3	1	TNFAIP3	
TTC12	1	TTC12	
NPIPB15	1	NPIPB15	
RSPH6A	1	RSPH6A	
ARMC8	1	ARMC8	
FGF2	1	FGF2	
ZNF766	1	ZNF766	
ZNF763	1	ZNF763	
ZNF75D	1	ZNF75D	
ZNF844	1	ZNF844	
RPAP2	1	RPAP2	
GRHL3	1	GRHL3	
GRHPR	1	GRHPR	
OASL	1	OASL	
SUPV3L1	1	SUPV3L1	
OAS1	1	OAS1	
PADI3	1	PADI3	
RIPK2	1	RIPK2	
VWA5A	1	VWA5A	
ZNF696	1	ZNF696	
KPNA7	1	KPNA7	
STK38	1	STK38	
ZNF655	1	ZNF655	
FHL3	1	FHL3	
ZNF727	1	ZNF727	
ARMT1	1	ARMT1	
THAP3	1	THAP3	
ZNF707	1	ZNF707	
C2orf42	1	C2orf42	
CCDC122	1	CCDC122	
CAPS2	1	CAPS2	
SATB1	1	SATB1	
SATB2	1	SATB2	
HEATR3	1	HEATR3	
CCDC151	1	CCDC151	
CCDC138	1	CCDC138	
ARHGEF37	1	ARHGEF37	
ARHGEF38	1	ARHGEF38	
GPCPD1	1	GPCPD1	
IRF1	1	IRF1	
IRF9	1	IRF9	
BLVRA	1	BLVRA	
IRGC	1	IRGC	
CCDC170	1	CCDC170	
CRACR2B	1	CRACR2B	
GIPC3	1	GIPC3	
RIOK1	1	RIOK1	
ZNF583	1	ZNF583	
SARM1	1	SARM1	
ZNF571	1	ZNF571	
ZNF568	1	ZNF568	
ZNF555	1	ZNF555	
RIOX2	1	RIOX2	
ZNF514	1	ZNF514	
ZNF500	1	ZNF500	
PFKM	1	PFKM	
IQANK1	1	IQANK1	
ALDH3A1	1	ALDH3A1	
RIPK1	1	RIPK1	
ENKD1	1	ENKD1	
ACBD3	1	ACBD3	
SCYL3	1	SCYL3	
HSH2D	1	HSH2D	
ZNF461	1	ZNF461	
NAB1	1	NAB1	
NUDT12	1	NUDT12	
ZNF432	1	ZNF432	
PGK2	1	PGK2	
RABL2A	1	RABL2A	
ZNF417	1	ZNF417	
ZNF410	1	ZNF410	
DDI2	1	DDI2	
PGM5	1	PGM5	
BECN1	1	BECN1	
FEM1C	1	FEM1C	
CCDC102A	1	CCDC102A	
NBPF15	1	NBPF15	
CANX	1	CANX	
CAPS	1	CAPS	
WDFY2	1	WDFY2	
GNAZ	1	GNAZ	
DDX5	1	DDX5	
NAT1	1	NAT1	
CNOT11	1	CNOT11	
GNAQ	1	GNAQ	
RND3	1	RND3	
PDPK1	1	PDPK1	
RSPH1	1	RSPH1	
GPATCH3	1	GPATCH3	
PLEK2	1	PLEK2	
EHD2	1	EHD2	
EHD4	1	EHD4	
ZNF330	1	ZNF330	
DEPTOR	1	DEPTOR	
ZNF317	1	ZNF317	
ZNF300	1	ZNF300	
CBWD2	1	CBWD2	
ASTE1	1	ASTE1	
DENR	1	DENR	
MAGEB4	1	MAGEB4	
ZRANB1	1	ZRANB1	
GUCY1B1	1	GUCY1B1	
FAM83C	1	FAM83C	
CASP9	1	CASP9	
CASP7	1	CASP7	
CASP5	1	CASP5	
CASP4	1	CASP4	
CASP1	1	CASP1	
CASQ1	1	CASQ1	
GNA13	1	GNA13	
CHIC1	1	CHIC1	
ZNF285	1	ZNF285	
ZNF283	1	ZNF283	
SETMAR	1	SETMAR	
ZNF277	1	ZNF277	
ZNF232	1	ZNF232	
ZNF213	1	ZNF213	
NCF1	1	NCF1	
NCK2	1	NCK2	
C9orf64	1	C9orf64	
NCK1	1	NCK1	
ZFP1	1	ZFP1	
RPA1	1	RPA1	
RPF2	1	RPF2	
RPF1	1	RPF1	
DDX41	1	DDX41	
DDX59	1	DDX59	
NUP43	1	NUP43	
RPL5	1	RPL5	
ZNF175	1	ZNF175	
RPL8	1	RPL8	
USP17L5	1	USP17L5	
GNAT1	1	GNAT1	
ZNF165	1	ZNF165	
ADA	1	ADA	
ZNF134	1	ZNF134	
ADO	1	ADO	
TIGD4	1	TIGD4	
AFM	1	AFM	
USP17L2	1	USP17L2	
HINFP	1	HINFP	
ARMCX5	1	ARMCX5	
AK7	1	AK7	
BAG4	1	BAG4	
CDK5	1	CDK5	
CDK1	1	CDK1	
TRAF4	1	TRAF4	
SPAG6	1	SPAG6	
ENOX1	1	ENOX1	
KIFAP3	1	KIFAP3	
STC1	1	STC1	
INPP5A	1	INPP5A	
TRAP1	1	TRAP1	
STAR	1	STAR	
IGBP1	1	IGBP1	
ZNF181	1	ZNF181	
ABRACL	1	ABRACL	
RPS29	1	RPS29	
LAMTOR5	1	LAMTOR5	
UFM1	1	UFM1	
HPGDS	1	HPGDS	
PMVK	1	PMVK	
ATP6V1G1	1	ATP6V1G1	
PPIF	1	PPIF	
SPRYD7	1	SPRYD7	
PDCD5	1	PDCD5	
ARF3	1	ARF3	
ARF4	1	ARF4	
EIF4EBP1	1	EIF4EBP1	
MTHFS	1	MTHFS	
ARL5A	1	ARL5A	
ARMC7	1	ARMC7	
TPT1	1	TPT1	
H2BC11	1	H2BC11	
GCHFR	1	GCHFR	
DYNLL2	1	DYNLL2	
TSTD1	1	TSTD1	
BANF1	1	BANF1	
SOCS2	1	SOCS2	
RAB9A	1	RAB9A	
ETHE1	1	ETHE1	
CENPA	1	CENPA	
RALA	1	RALA	
COMMD2	1	COMMD2	
HTATIP2	1	HTATIP2	
FNTA	1	FNTA	
BMX	1	BMX	
NEU3	1	NEU3	
SUFU	1	SUFU	
PEX19	1	PEX19	
GRK2	1	GRK2	
VPS28	1	VPS28	
PLK5	1	PLK5	
CFAP298	1	CFAP298	
CGAS	1	CGAS	
RPS6KB2	1	RPS6KB2	
PMM1	1	PMM1	
GFPT2	1	GFPT2	
SPATA5L1	1	SPATA5L1	
F10	1	F10	
C21orf91	1	EURL	
LRRC75A	1	LRRC75A	
POLH	1	POLH	
CTPS1	1	CTPS1	
NDC80	1	NDC80	
ATP6V1C2	1	ATP6V1C2	
ZNF585A	1	ZNF585A	
C12orf4	1	C12orf4	
ANKRD13B	1	ANKRD13B	
BRSK2	1	BRSK2	
RAB5A	1	RAB5A	
TFDP1	1	TFDP1	
PANK1	1	PANK1	
PPP2R2A	1	PPP2R2A	
ESCO2	1	ESCO2	
PPP2R5D	1	PPP2R5D	
PPP2R2C	1	PPP2R2C	
DNTT	1	DNTT	
TSSK1B	1	TSSK1B	
NPLOC4	1	NPLOC4	
GTF2F2	1	GTF2F2	
GRWD1	1	GRWD1	
DAZAP1	1	DAZAP1	
DNASE1L3	1	DNASE1L3	
RAD54L	1	RAD54L	
SRPRA	1	SRPRA	
NAP1L1	1	NAP1L1	
TFCP2L1	1	TFCP2L1	
SLFN12	1	SLFN12	
UBA2	1	UBA2	
FANCF	1	FANCF	
IFIT1	1	IFIT1	
FYB2	1	FYB2	
DOC2B	1	DOC2B	
TAB2	1	TAB2	
NAA40	1	NAA40	
MMP8	1	MMP8	
UTP18	1	UTP18	
CDK16	1	CDK16	
ACSM5	1	ACSM5	
CENPV	1	CENPV	
PSKH1	1	PSKH1	
CDKL4	1	CDKL4	
TC2N	1	TC2N	
C14orf39	1	SIX6OS1	
BAHD1	1	BAHD1	
HNRNPAB	1	HNRNPAB	
LOXL3	1	LOXL3	
OTUB1	1	OTUB1	
EYA2	1	EYA2	
AIFM3	1	AIFM3	
NSA2	1	NSA2	
PDC	1	PDC	
PAPOLG	1	PAPOLG	
GOLGA8T	1	GOLGA8T	
CCDC54	1	CCDC54	
NPIPA7	1	NPIPA7	
NPIPA5	1	NPIPA5	
NPIPA8	1	NPIPA8	
PSMD5	1	PSMD5	
DCLRE1B	1	DCLRE1B	
CAMKMT	1	CAMKMT	
C11orf96	1	C11orf96	
CACNB4	1	CACNB4	
KLC1	1	KLC1	
PRIM2	1	PRIM2	
ETNPPL	1	ETNPPL	
USP49	1	USP49	
ZNF26	1	ZNF26	
ZNF32	1	ZNF32	
ZKSCAN3	1	ZKSCAN3	
SP3	1	SP3	
SRC	1	SRC	
RCBTB2	1	RCBTB2	
CNKSR3	1	CNKSR3	
DYNC1I2	1	DYNC1I2	
ZNF90	1	ZNF90	
IFT52	1	IFT52	
RALB	1	RALB	
TEC	1	TEC	
TNIP2	1	TNIP2	
GALM	1	GALM	
ZSCAN32	1	ZSCAN32	
PRKCB	1	PRKCB	
ZSCAN22	1	ZSCAN22	
SETD6	1	SETD6	
MAP2K1	1	MAP2K1	
PPEF1	1	PPEF1	
C12orf60	1	C12orf60	
CAGE1	1	CAGE1	
GOLGA6L9	1	GOLGA6L9	
KHNYN	1	KHNYN	
EIF4A2	1	EIF4A2	
DHX33	1	DHX33	
KLHL17	1	KLHL17	
VHL	1	VHL	
ASB2	1	ASB2	
GRAP2	1	GRAP2	
ZFP42	1	ZFP42	
TRMT9B	1	TRMT9B	
CNOT6	1	CNOT6	
PDE1B	1	PDE1B	
STAC3	1	STAC3	
AMY1A	1	AMY1A	
DNAJC12	1	DNAJC12	
PDE4B	1	PDE4B	
CDC25C	1	CDC25C	
LIN7A	1	LIN7A	
ZFAND1	1	ZFAND1	
TERF2	1	TERF2	
CDC123	1	CDC123	
HID1	1	HID1	
RARS2	1	RARS2	
CSNK1G2	1	CSNK1G2	
PLEKHH3	1	PLEKHH3	
PPIL2	1	PPIL2	
PROX1	1	PROX1	
EIF2S1	1	EIF2S1	
RFX3	1	RFX3	
RFX4	1	RFX4	
NOSTRIN	1	NOSTRIN	
RUVBL1	1	RUVBL1	
PPM1E	1	PPM1E	
EXOSC8	1	EXOSC8	
GSK3B	1	GSK3B	
GRXCR2	1	GRXCR2	
MINDY3	1	MINDY3	
ADAP2	1	ADAP2	
HBS1L	1	HBS1L	
PDIA5	1	PDIA5	
ARHGAP19	1	ARHGAP19	
MARK2	1	MARK2	
ALKBH2	1	ALKBH2	
HARS1	1	HARS1	
GIT2	1	GIT2	
POLG2	1	POLG2	
ZNF821	1	ZNF821	
GRHL1	1	GRHL1	
TSGA13	1	TSGA13	
PDXK	1	PDXK	
PADI1	1	PADI1	
MTMR7	1	MTMR7	
STK19	1	STK19	
STK33	1	STK33	
ZNF652	1	ZNF652	
DBF4	1	DBF4	
ZNF614	1	ZNF614	
THAP5	1	THAP5	
CCDC121	1	CCDC121	
CCDC114	1	CCDC114	
HEATR9	1	HEATR9	
ZNF596	1	ZNF596	
PLCD4	1	PLCD4	
GLMN	1	GLMN	
TTLL10	1	TTLL10	
ZNF607	1	ZNF607	
RMC1	1	RMC1	
RHOT1	1	RHOT1	
ZNF454	1	ZNF454	
PGK1	1	PGK1	
PGM3	1	PGM3	
GNAI1	1	GNAI1	
FAM71D	1	FAM71D	
ZNF383	1	ZNF383	
THNSL2	1	THNSL2	
ZNF311	1	ZNF311	
HAUS3	1	HAUS3	
CBR1	1	CBR1	
CBR3	1	CBR3	
NELFCD	1	NELFCD	
ZNF234	1	ZNF234	
ZNF233	1	ZNF233	
ZNF223	1	ZNF223	
RORC	1	RORC	
GOT1	1	GOT1	
HMG20A	1	HMG20A	
C9orf43	1	C9orf43	
HSPA12A	1	HSPA12A	
IVNS1ABP	1	IVNS1ABP	
MAF1	1	MAF1	
TWF2	1	TWF2	
SPART	1	SPART	
ABCF3	1	ABCF3	
LEKR1	1	LEKR1	
VPS29	1	VPS29	
SVIP	1	SVIP	
TRAPPC6B	1	TRAPPC6B	
C17orf58	1	C17orf58	
RPL35A	1	RPL35A	
RPL39L	1	RPL39L	
XAGE1B	1	XAGE1A	
RPS12	1	RPS12	
DNAL4	1	DNAL4	
MORN5	1	MORN5	
PDE6D	1	PDE6D	
UFSP1	1	UFSP1	
C2orf76	1	C2orf76	
ISCA1	1	ISCA1	
MUSTN1	1	MUSTN1	
HINT1	1	HINT1	
GRAP	1	GRAP	
NCALD	1	NCALD	
GZMB	1	GZMB	
NNMT	1	NNMT	
AMN1	1	AMN1	
SPSB2	1	SPSB2	
IL21	1	IL21	
RERG	1	RERG	
INMT	1	INMT	
ARL4A	1	ARL4A	
EDF1	1	EDF1	
CRADD	1	CRADD	
POTED	1	POTED	
POTEC	1	POTEC	
GRK3	1	GRK3	
CD2	1	CD2	
CFB	1	CFB	
PLIN2	1	PLIN2	
MCM7	1	MCM7	
MCM5	1	MCM5	
NFYC	1	NFYC	
TTLL1	1	TTLL1	
VPS33B	1	VPS33B	
SOCS6	1	SOCS6	
AAMP	1	AAMP	
AATF	1	AATF	
CHAT	1	CHAT	
UBE2Q1	1	UBE2Q1	
UBE2Q2	1	UBE2Q2	
EED	1	EED	
RFPL2	1	RFPL2	
DARS1	1	DARS1	
HJURP	1	HJURP	
SMARCE1	1	SMARCE1	
POGK	1	POGK	
POLL	1	POLL	
PCMTD2	1	PCMTD2	
FRK	1	FRK	
EIF3G	1	EIF3G	
PPAN	1	PPAN	
SYCE1	1	SYCE1	
TP53TG5	1	TP53TG5	
WDR5	1	WDR5	
FBXL22	1	FBXL22	
FBXL20	1	FBXL20	
UBTD2	1	UBTD2	
RPRD1A	1	RPRD1A	
LRRC49	1	LRRC49	
IFI16	1	IFI16	
PREP	1	PREP	
PPP1R36	1	PPP1R36	
PGBD4	1	PGBD4	
AKR1D1	1	AKR1D1	
RFTN2	1	RFTN2	
AKR1C4	1	AKR1C4	
DOK3	1	DOK3	
PHF10	1	PHF10	
ILK	1	ILK	
SERPINF1	1	SERPINF1	
DYNC1LI2	1	DYNC1LI2	
MAPKAP1	1	MAPKAP1	
TRIM2	1	TRIM2	
SPIN1	1	SPIN1	
ITPKC	1	ITPKC	
C17orf75	1	C17orf75	
HSPA1L	1	HSPA1L	
SEPTIN6	1	SEPTIN6	
SEMA3A	1	SEMA3A	
NME9	1	NME9	
ANKMY2	1	ANKMY2	
LCMT1	1	LCMT1	
ZNF354B	1	ZNF354B	
SYDE1	1	SYDE1	
KCTD8	1	KCTD8	
SMAD1	1	SMAD1	
KDM8	1	KDM8	
SRSF9	1	SRSF9	
UAP1	1	UAP1	
POTEB2	2	POTEB2:POTEB	
ARHGEF6	1	ARHGEF6	
PTPA	1	PTPA	
UVSSA	1	UVSSA	
WDR70	1	WDR70	
PPP1CB	1	PPP1CB	
MORF4L1	1	MORF4L1	
DNAJB6	1	DNAJB6	
PARVA	1	PARVA	
PPP2CA	1	PPP2CA	
PPP2CB	1	PPP2CB	
MLH1	1	MLH1	
ARHGDIB	1	ARHGDIB	
PUS1	1	PUS1	
COPE	1	COPE	
TSEN54	1	TSEN54	
LYN	1	LYN	
UCK2	1	UCK2	
C7orf50	1	C7orf50	
MAK	1	MAK	
FSCN2	1	FSCN2	
CAVIN4	1	CAVIN4	
MMP1	1	MMP1	
MX2	1	MX2	
RBM43	1	RBM43	
CDK10	1	CDK10	
CHCHD6	1	CHCHD6	
LMOD3	1	LMOD3	
EEF1AKNMT	1	EEF1AKNMT	
AKT3	1	AKT3	
AKT1	1	AKT1	
SULT1E1	1	SULT1E1	
ACTR8	1	ACTR8	
SPACA9	1	SPACA9	
CCDC97	1	CCDC97	
RANBP10	1	RANBP10	
TCEA2	1	TCEA2	
EEFSEC	1	EEFSEC	
FAM153A	1	FAM153A	
EYA3	1	EYA3	
EYA4	1	EYA4	
PAPOLA	1	PAPOLA	
GOLGA8H	1	GOLGA8H	
GOLGA8A	1	GOLGA8A	
GOLGA6C	1	GOLGA6C	
GOLGA6B	1	GOLGA6B	
GOLGA6D	1	GOLGA6D	
CCDC22	1	CCDC22	
AMD1	1	AMD1	
NPIPA1	1	NPIPA1	
TMA16	1	TMA16	
MAGIX	1	MAGIX	
ZW10	1	ZW10	
PGGHG	1	PGGHG	
SAE1	1	SAE1	
TRPT1	1	TRPT1	
PIPOX	1	PIPOX	
N4BP2L1	1	N4BP2L1	
SEPTIN11	1	SEPTIN11	
KLC4	1	KLC4	
DCAF11	1	DCAF11	
DIXDC1	1	DIXDC1	
BROX	1	BROX	
KLK8	1	KLK8	
AKR1B15	1	AKR1B15	
USP14	1	USP14	
SCLT1	1	SCLT1	
NPRL2	1	NPRL2	
RAPGEF5	1	RAPGEF5	
ZNF77	1	ZNF77	
ZNF70	1	ZNF70	
ZKSCAN7	1	ZKSCAN7	
ZKSCAN4	1	ZKSCAN4	
DYTN	1	DYTN	
FBXL3	1	FBXL3	
MRPS31	1	MRPS31	
GAD1	1	GAD1	
PDCL3	1	PDCL3	
ZNF83	1	ZNF83	
TGM6	1	TGM6	
ZNF98	1	ZNF98	
DNAJB14	1	DNAJB14	
EEF2K	1	EEF2K	
ZSCAN21	1	ZSCAN21	
ZSCAN10	1	ZSCAN10	
MTM1	1	MTM1	
PRKG2	1	PRKG2	
MTRR	1	MTRR	
NIF3L1	1	NIF3L1	
C12orf29	1	C12orf29	
CPSF2	1	CPSF2	
THRA	1	THRA	
BUB3	1	BUB3	
CAPN11	1	CAPN11	
CSNK1A1L	1	CSNK1A1L	
GBP6	1	GBP6	
TUBA1C	1	TUBA1C	
TUBA1B	1	TUBA1B	
TUBA1A	1	TUBA1A	
ARG2	1	ARG2	
RBMY1B	1	RBMY1B	
STAT1	1	STAT1	
PPP1R14D	1	PPP1R14D	
EIF4A1	1	EIF4A1	
PIK3R3	1	PIK3R3	
TESPA1	1	TESPA1	
ZBED5	1	ZBED5	
KLHL12	1	KLHL12	
TBC1D3	1	TBC1D3	
GSDMD	1	GSDMD	
ANKRD55	1	ANKRD55	
ZFP30	1	ZFP30	
ANKRD49	1	ANKRD49	
HMBOX1	1	HMBOX1	
ZFP69	1	ZFP69	
ALDH18A1	1	ALDH18A1	
CLIC4	1	CLIC4	
CIAO1	1	CIAO1	
HNRNPA1L2	1	HNRNPA1L2	
KCTD16	1	KCTD16	
REM2	1	REM2	
SNRNP35	1	SNRNP35	
CSNK1G3	1	CSNK1G3	
RARS1	1	RARS1	
SCRN1	1	SCRN1	
MAPK6	1	MAPK6	
PELI3	1	PELI3	
PELI2	1	PELI2	
ARIH1	1	ARIH1	
PAK4	1	PAK4	
PSMD13	1	PSMD13	
AURKA	1	AURKA	
FDXR	1	FDXR	
NOTUM	1	NOTUM	
TUBB6	1	TUBB6	
TUBB1	1	TUBB1	
MARK3	1	MARK3	
MARK1	1	MARK1	
MTIF3	1	MTIF3	
NT5DC1	1	NT5DC1	
SNX21	1	SNX21	
UROD	1	UROD	
ZNF880	1	ZNF880	
ARFGAP1	1	ARFGAP1	
ZNF879	1	ZNF879	
TTC31	1	TTC31	
FGD2	1	FGD2	
FGD3	1	FGD3	
FGD4	1	FGD4	
USP2	1	USP2	
ILKAP	1	ILKAP	
ZNF846	1	ZNF846	
ZNF837	1	ZNF837	
ZNF835	1	ZNF835	
GRHL2	1	GRHL2	
ALDH1A3	1	ALDH1A3	
MTMR6	1	MTMR6	
ZNF682	1	ZNF682	
ZNF649	1	ZNF649	
ZNF625	1	ZNF625	
ZNF623	1	ZNF623	
SNRK	1	SNRK	
ZNF728	1	ZNF728	
CCDC116	1	CCDC116	
CCDC106	1	CCDC106	
CAPN6	1	CAPN6	
ACAA1	1	ACAA1	
CCDC130	1	CCDC130	
IRF2	1	IRF2	
CCDC177	1	CCDC177	
GLE1	1	GLE1	
ZNF573	1	ZNF573	
ZNF557	1	ZNF557	
ZNF544	1	ZNF544	
ZNF534	1	ZNF534	
ZNF530	1	ZNF530	
ZNF528	1	ZNF528	
ZNF506	1	ZNF506	
CREBRF	1	CREBRF	
DCP2	1	DCP2	
MAGEB17	1	MAGEB17	
ACBD6	1	ACBD6	
ANXA8L1	1	ANXA8L1	
ZNF486	1	ZNF486	
ZNF430	1	ZNF430	
FEM1A	1	FEM1A	
NANS	1	NANS	
CAP1	1	CAP1	
GNAI3	1	GNAI3	
CAP2	1	CAP2	
TBC1D3K	1	TBC1D3K	
TBC1D3L	1	TBC1D3L	
TTC4	1	TTC4	
TBC1D3B	1	TBC1D3B	
TBC1D3E	1	TBC1D3E	
TBC1D3F	1	TBC1D3F	
TBC1D3C	1	TBC1D3C	
TBC1D3D	1	TBC1D3D	
TBC1D3I	1	TBC1D3I	
TBC1D3G	1	TBC1D3G	
TBC1D3H	1	TBC1D3H	
TBC1D17	1	TBC1D17	
RNH1	1	RNH1	
ADARB1	1	ADARB1	
ZNF397	1	ZNF397	
ZNF394	1	ZNF394	
EHD1	1	EHD1	
ZNF37A	1	ZNF37A	
RNMT	1	RNMT	
ZNF343	1	ZNF343	
CBWD3	1	CBWD6	
CBWD1	1	CBWD1	
HAUS5	1	HAUS5	
RGS7BP	1	RGS7BP	
CASP3	1	CASP3	
GNA14	1	GNA14	
ZNF273	1	ZNF273	
ZNF248	1	ZNF248	
NCF2	1	NCF2	
MTRF1	1	MTRF1	
ARRB2	1	ARRB2	
HSPA12B	1	HSPA12B	
CCT5	1	CCT5	
RASGRP4	1	RASGRP4	
TOR1AIP1	1	TOR1AIP1	
PACSIN2	1	PACSIN2	
DDX27	1	DDX27	
RPL3	1	RPL3	
TIGD1	1	TIGD1	
ZNF114	1	ZNF114	
RPH3A	1	RPH3A	
TWF1	1	TWF1	
STC2	1	STC2	
MATK	1	MATK	
ZNF195	1	ZNF195	
ZNF180	1	ZNF180	
CARD19	1	CARD19	
RAB35	1	RAB35	
CNBP	1	CNBP	
C20orf144	1	C20orf144	
EIF1AY	1	EIF1AY	
SWSAP1	1	SWSAP1	
TXN2	1	TXN2	
OOSP4B	1	OOSP4B	
DAOA	1	DAOA	
SNX3	1	SNX3	
H2BC12	1	H2BC12	
CMBL	1	CMBL	
ARL14	1	ARL14	
PKP1	1	PKP1	
NEK5	1	NEK5	
PRUNE1	1	PRUNE1	
CRK	1	CRK	
FAM47B	1	FAM47B	
TYW5	1	TYW5	
SIRT6	1	SIRT6	
WBP4	1	WBP4	
EZR	1	EZR	
OLA1	1	OLA1	
RGS18	1	RGS18	
NOC2L	1	NOC2L	
ADPRM	1	ADPRM	
TEAD2	1	TEAD2	
AP1M1	1	AP1M1	
PPP2R2B	1	PPP2R2B	
UBLCP1	1	UBLCP1	
MAPK13	1	MAPK13	
CLPB	1	CLPB	
ACOT1	1	ACOT1	
SERPINB6	1	SERPINB6	
DPP3	1	DPP3	
MTHFSD	1	MTHFSD	
POTEB3	1	POTEB3	
WDR55	1	WDR55	
ORC2	1	ORC2	
IFIT5	1	IFIT5	
NEIL2	1	NEIL2	
PURB	1	PURB	
PURG	1	PURG	
THOP1	1	THOP1	
C7orf25	1	C7orf25	
NSMCE1	1	NSMCE1	
NAA35	1	NAA35	
FZR1	1	FZR1	
ACSM1	1	ACSM1	
CENPK	1	CENPK	
CENPQ	1	CENPQ	
