NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
ABTB1	1	ABTB1	
TMEM97	1	TMEM97	
PPT2	1	PPT2	
RNASEK	1	RNASEK	
FRAT1	1	FRAT1	
UBFD1	1	UBFD1	
CSNK1G1	1	CSNK1G1	
CFHR1	1	CFHR1	
HSD17B1	1	HSD17B1	
TTC23	1	TTC23	
CD300LB	1	CD300LB	
IFIT1B	1	IFIT1B	
TMEM60	1	TMEM60	
CLEC2D	1	CLEC2D	
DUSP7	1	DUSP7	
CATSPERZ	1	CATSPERZ	
PRODH2	1	PRODH2	
ODAM	1	ODAM	
CLEC4E	1	CLEC4E	
PSMC2	1	PSMC2	
RTP2	1	RTP2	
SMPDL3A	1	SMPDL3A	
TMEM262	1	TMEM262	
DNAJB14	1	DNAJB14	
HOXB13	1	HOXB13	
ATF1	1	ATF1	
LIPG	1	LIPG	
CYP24A1	1	CYP24A1	
SPCS2	1	SPCS2	
FBXW4	1	FBXW4	
PSMD8	1	PSMD8	
APOA5	1	APOA5	
LYPD6B	1	LYPD6B	
SIGMAR1	1	SIGMAR1	
WDR18	1	WDR18	
FKBP6	1	FKBP6	
ALG2	1	ALG2	
CHIA	1	CHIA	
C12orf66	1	C12orf66	
ENPP6	1	ENPP6	
ZSCAN31	1	ZSCAN31	
MOS	1	MOS	
SESN2	1	SESN2	
THAP11	1	THAP11	
ZRSR2	1	ZRSR2	
SCPEP1	1	SCPEP1	
RFNG	1	RFNG	
POLG2	1	POLG2	
GC	1	GC	
ALDH7A1	1	ALDH7A1	
ATP6V1E2	1	ATP6V1E2	
PPP1R3D	1	PPP1R3D	
GPANK1	1	GPANK1	
PDCD2L	1	PDCD2L	
CTBP2	1	CTBP2	
SSUH2	1	SSUH2	
NOXO1	1	NOXO1	
MYF6	1	MYF6	
HDAC3	1	HDAC3	
CIAO3	1	CIAO3	
GATAD1	1	GATAD1	
ZNF260	1	ZNF260	
C6orf136	1	C6orf136	
DLD	1	DLD	
ARMC10	1	ARMC10	
UEVLD	1	UEVLD	
DDX19B	1	DDX19B	
ABT1	1	ABT1	
ARGLU1	1	ARGLU1	
SMYD5	1	SMYD5	
LRRIQ4	1	LRRIQ4	
MPV17L2	1	MPV17L2	
MEIOB	1	MEIOB	
CBY3	1	CBY3	
APOL6	1	APOL6	
RNF126	1	RNF126	
TMEM18	1	TMEM18	
AAR2	1	AAR2	
TNFSF13	1	TNFSF13	
PRAMEF20	1	PRAMEF20	
A4GALT	1	A4GALT	
CUEDC2	1	CUEDC2	
WDR88	1	WDR88	
DUSP4	1	DUSP4	
LDHD	1	LDHD	
ACTR10	1	ACTR10	
THEM5	1	THEM5	
USP27X	1	USP27X	
CAV3	1	CAV3	
RPA4	1	RPA4	
BARX1	1	BARX1	
NCF4	1	NCF4	
MPHOSPH6	1	MPHOSPH6	
ZMYND12	1	ZMYND12	
WNT11	1	WNT11	
COPS7A	1	COPS7A	
C22orf23	1	C22orf23	
KLRC2	1	KLRC2	
PIP4K2A	1	PIP4K2A	
KLF6	1	KLF6	
CAMK2D	1	CAMK2D	
SFT2D2	1	SFT2D2	
FAM172A	1	FAM172A	
TEX50	1	TEX50	
ZNF488	1	ZNF488	
ZNF829	1	ZNF829	
WDR1	1	WDR1	
MEST	1	MEST	
PWP1	1	PWP1	
ADAT1	1	ADAT1	
RSAD1	1	RSAD1	
PPM1B	1	PPM1B	
IFI44	1	IFI44	
QPCTL	1	QPCTL	
PPP1R3B	1	PPP1R3B	
SMPDL3B	1	SMPDL3B	
PLP2	1	PLP2	
PPP2R2D	1	PPP2R2D	
PACSIN3	1	PACSIN3	
IFITM1	1	IFITM1	
CTSH	1	CTSH	
IRF2	1	IRF2	
DHPS	1	DHPS	
NHLRC1	1	NHLRC1	
RTP1	1	RTP1	
MINAR2	1	MINAR2	
VASH2	1	VASH2	
PTPN2	1	PTPN2	
EIF3E	1	EIF3E	
MRPS9	1	MRPS9	
NINJ1	1	NINJ1	
DEDD2	1	DEDD2	
C19orf38	1	HIDE1	
PDE7A	1	PDE7A	
CPHXL	1	CPHXL	
IGF2	1	IGF2	
THPO	1	THPO	
EBLN1	1	EBLN1	
RGP1	1	RGP1	
C1GALT1C1L	1	C1GALT1C1L	
PON3	1	PON3	
CASP5	1	CASP5	
USF1	1	USF1	
CDC20B	1	CDC20B	
ACSS2	1	ACSS2	
PLSCR3	1	PLSCR3	
PLIN2	1	PLIN2	
ULBP3	1	ULBP3	
CAPN5	1	CAPN5	
HOXB7	1	HOXB7	
STMN2	1	STMN2	
IL17REL	1	IL17REL	
ATP5MC2	1	ATP5MC2	
KLHDC10	1	KLHDC10	
VAPA	1	VAPA	
PARP16	1	PARP16	
PDLIM4	1	PDLIM4	
CPQ	1	CPQ	
ZNF843	1	ZNF843	
AP4M1	1	AP4M1	
DMAC2	1	DMAC2	
GMNC	1	GMNC	
HLA-DPB1	1	HLA-DPB1	
PADI4	1	PADI4	
EFNA4	1	EFNA4	
FUCA1	1	FUCA1	
PDGFD	1	PDGFD	
PDLIM1	1	PDLIM1	
OXCT1	1	OXCT1	
IFIT1	1	IFIT1	
ETF1	1	ETF1	
DDX6	1	DDX6	
MBD3L2B	1	MBD3L2B	
PCK2	1	PCK2	
SERGEF	1	SERGEF	
ALPL	1	ALPL	
RNASEH2B	1	RNASEH2B	
FUNDC2	1	FUNDC2	
CCDC198	1	CCDC198	
PRDX4	1	PRDX4	
ECRG4	1	ECRG4	
ARMCX6	1	ARMCX6	
SERPINA12	1	SERPINA12	
TMEM134	1	TMEM134	
IRF8	1	IRF8	
FMOD	1	FMOD	
SFXN3	1	SFXN3	
ASCC1	1	ASCC1	
TMEM88B	1	TMEM88B	
PI15	1	PI15	
AIMP1	1	AIMP1	
IFITM2	1	IFITM2	
PSKH1	1	PSKH1	
GLT8D2	1	GLT8D2	
GIMAP8	1	GIMAP8	
NPIPB6	1	NPIPB6	
ORMDL3	1	ORMDL3	
HMGCS2	1	HMGCS2	
MROH8	1	MROH8	
DNMT3L	1	DNMT3L	
FLT3LG	1	FLT3LG	
FKBP5	1	FKBP5	
RPRML	1	RPRML	
WNT10B	1	WNT10B	
VSTM5	1	VSTM5	
CARNMT1	1	CARNMT1	
OCEL1	1	OCEL1	
DOK2	1	DOK2	
TMEM253	1	TMEM253	
HCCS	1	HCCS	
C1QC	1	C1QC	
DEPDC4	1	DEPDC4	
CSNK2A1	1	CSNK2A1	
SCOC	1	SCOC	
GSDMD	1	GSDMD	
BPIFA3	1	BPIFA3	
MBD3L2	1	MBD3L2	
PRPF18	1	PRPF18	
ORMDL1	1	ORMDL1	
AIM2	1	AIM2	
DUSP11	1	DUSP11	
AKT3	1	AKT3	
USP18	1	USP18	
ASB16	1	ASB16	
RTP4	1	RTP4	
MXD3	1	MXD3	
MTHFD2	1	MTHFD2	
RRM2B	1	RRM2B	
TEX29	1	TEX29	
ZNF679	1	ZNF679	
SCP2	1	SCP2	
PALM2AKAP2	1	PALM2	
GDAP1	1	GDAP1	
SNAI2	1	SNAI2	
WNT2	1	WNT2	
B3GALT6	1	B3GALT6	
STX6	1	STX6	
FATE1	1	FATE1	
CORO6	1	CORO6	
IFI44L	1	IFI44L	
FRK	1	FRK	
UFSP2	1	UFSP2	
RBFOX3	1	RBFOX3	
NDUFS3	1	NDUFS3	
MSI2	1	MSI2	
PJVK	1	PJVK	
FARS2	1	FARS2	
MAPK8	1	MAPK8	
IFITM3	1	IFITM3	
FAM166B	1	FAM166B	
TEAD1	1	TEAD1	
FZR1	1	FZR1	
LIPJ	1	LIPJ	
ATP6V1FNB	1	ATP6V1FNB	
PTAR1	1	PTAR1	
PHLDA1	1	PHLDA1	
MAGEB2	1	MAGEB2	
GSPT1	1	GSPT1	
BLOC1S6	1	BLOC1S6	
SEC11A	1	SEC11A	
HAUS2	1	HAUS2	
ACSM3	1	ACSM3	
RFC2	1	RFC2	
DHRS9	1	DHRS9	
SPCS1	1	SPCS1	
SRRD	1	SRRD	
MPP1	1	MPP1	
NDUFS7	1	NDUFS7	
HSDL2	1	HSDL2	
ECI1	1	ECI1	
RAB40A	1	RAB40A	
NPM1	1	NPM1	
C2orf92	1	C2orf92	
ZFAND2B	1	ZFAND2B	
BPIFA1	1	BPIFA1	
C1RL	1	C1RL	
MAPK9	1	MAPK9	
C11orf42	1	C11orf42	
TEAD2	1	TEAD2	
SNX21	1	SNX21	
PUS1	1	PUS1	
CSTF1	1	CSTF1	
CYB5R4	1	CYB5R4	
CPA1	1	CPA1	
PRKAR1B	1	PRKAR1B	
MAD2L1BP	1	MAD2L1BP	
MS4A6E	1	MS4A6E	
MAGIX	1	MAGIX	
LUC7L	1	LUC7L	
PRG3	1	PRG3	
TMEM210	1	TMEM210	
MRPL46	1	MRPL46	
PSG2	1	PSG2	
GAPDHS	1	GAPDHS	
MISP3	1	MISP3	
KIN	1	KIN	
CBS	1	CBS	
CBSL	1	CBSL	
KCTD13	1	KCTD13	
MOSMO	1	MOSMO	
NODAL	1	NODAL	
KCTD12	1	KCTD12	
SGCZ	1	SGCZ	
OPA3	1	OPA3	
PCBP3	1	PCBP3	
NRIP2	1	NRIP2	
CMPK2	1	CMPK2	
C10orf105	1	C10orf105	
CTU1	1	CTU1	
GTF3C6	1	GTF3C6	
MVB12A	1	MVB12A	
OSCP1	1	OSCP1	
NOTO	1	NOTO	
MYOC	1	MYOC	
FGF10	1	FGF10	
PLA1A	1	PLA1A	
FAM241A	1	FAM241A	
ADCYAP1	1	ADCYAP1	
ELAVL3	1	ELAVL3	
DIO3	1	DIO3	
ZNF705D	1	ZNF705D	
LIPH	1	LIPH	
POLR1E	1	POLR1E	
ZAR1L	1	ZAR1L	
ZMYND10	1	ZMYND10	
VIP	1	VIP	
TMED3	1	TMED3	
PCOLCE	1	PCOLCE	
PKM	1	PKM	
TYMP	1	TYMP	
NTF4	1	NTF4	
PGM2L1	1	PGM2L1	
MED8	1	MED8	
PTCD2	1	PTCD2	
NFAM1	1	NFAM1	
EPHX2	1	EPHX2	
CENPH	1	CENPH	
FYN	1	FYN	
MMAB	1	MMAB	
HDAC1	1	HDAC1	
METAP2	1	METAP2	
NXPH1	1	NXPH1	
KIR3DX1	1	KIR3DX1	
TCEANC	1	TCEANC	
MT-ND3	1	MT-ND3	
ARMH1	1	ARMH1	
RPP38	1	RPP38	
RAB40B	1	RAB40B	
REEP5	1	REEP5	
TMEM205	1	TMEM205	
TCN1	1	TCN1	
ULBP1	1	ULBP1	
CCDC97	1	CCDC97	
CTSE	1	CTSE	
SKP2	1	SKP2	
CKMT2	1	CKMT2	
STX12	1	STX12	
TLE5	1	TLE5	
ALOX5AP	1	ALOX5AP	
FNDC4	1	FNDC4	
FUT7	1	FUT7	
ME1	1	ME1	
EPDR1	1	EPDR1	
NMU	1	NMU	
CDR1	1	CDR1	
SNRNP48	1	SNRNP48	
SPDYE9	1	SPDYE11	
PDHB	1	PDHB	
FGF4	1	FGF4	
TEX47	1	TEX47	
ACSM1	1	ACSM1	
CFC1B	1	CFC1B	
CENPL	1	CENPL	
METTL18	1	METTL18	
LAP3	1	LAP3	
CCDC126	1	CCDC126	
GTDC1	1	GTDC1	
ULK3	1	ULK3	
CD58	1	CD58	
FGL1	1	FGL1	
PRKAR1A	1	PRKAR1A	
FOXB1	1	FOXB1	
MMP20	1	MMP20	
TNFSF8	1	TNFSF8	
DTX3	1	DTX3	
FAM3D	1	FAM3D	
NPEPL1	1	NPEPL1	
RCC2	1	RCC2	
APOF	1	APOF	
SETD4	1	SETD4	
TSPO2	1	TSPO2	
TBC1D20	1	TBC1D20	
FBXW2	1	FBXW2	
TIMP4	1	TIMP4	
IDH3B	1	IDH3B	
TSR3	1	TSR3	
FKBP11	1	FKBP11	
PRSS22	1	PRSS22	
TMEM203	1	TMEM203	
B3GNT8	1	B3GNT8	
ATG4D	1	ATG4D	
PGLYRP3	1	PGLYRP3	
RAB40AL	1	RAB40AL	
MBD3	1	MBD3	
FOLR2	1	FOLR2	
LITAF	1	LITAF	
IGBP1	1	IGBP1	
PRG2	1	PRG2	
C1QTNF8	1	C1QTNF8	
MORF4L1	1	MORF4L1	
BIK	1	BIK	
GCAT	1	GCAT	
METRN	1	METRN	
RRAGB	1	RRAGB	
TRUB1	1	TRUB1	
FAM168A	1	FAM168A	
SMLR1	1	SMLR1	
FECH	1	FECH	
SPINDOC	1	SPINDOC	
NKX6-3	1	NKX6-3	
RDH14	1	RDH14	
TMEM50B	1	TMEM50B	
ROGDI	1	ROGDI	
RCBTB1	1	RCBTB1	
TFPI2	1	TFPI2	
PRR32	1	PRR32	
RBM24	1	RBM24	
MBIP	1	MBIP	
CER1	1	CER1	
ATP5MC3	1	ATP5MC3	
TMEM42	1	TMEM42	
NSFL1C	1	NSFL1C	
ENTPD5	1	ENTPD5	
SRY	1	SRY	
DARS1	1	DARS1	
UAP1L1	1	UAP1L1	
SYNDIG1L	1	SYNDIG1L	
WDSUB1	1	WDSUB1	
CS	1	CS	
IGFBP7	1	IGFBP7	
STRADB	1	STRADB	
IL34	1	IL34	
TNF	1	TNF	
NR1I2	1	NR1I2	
CSK	1	CSK	
HNRNPA1L2	1	HNRNPA1L2	
HES1	1	HES1	
SERPINA9	1	SERPINA9	
PSMD14	1	PSMD14	
TRMT13	1	TRMT13	
LRRC3	1	LRRC3	
CCDC115	1	CCDC115	
ANKRD42	1	ANKRD42	
PRSS41	1	PRSS41	
PCBP1	1	PCBP1	
APOA1	1	APOA1	
RPL7	1	RPL7	
UAP1	1	UAP1	
B3GAT3	1	B3GAT3	
RUVBL1	1	RUVBL1	
SHD	1	SHD	
GIMAP1	1	GIMAP1	
VDR	1	VDR	
RRAD	1	RRAD	
PDGFA	1	PDGFA	
C1QTNF4	1	C1QTNF4	
STK38L	1	STK38L	
ACOT2	1	ACOT2	
CLEC4C	1	CLEC4C	
IL17C	1	IL17C	
CA11	1	CA11	
WNT4	1	WNT4	
RARRES1	1	RARRES1	
CHMP3	1	CHMP3	
VWC2L	1	VWC2L	
MAP2K7	1	MAP2K7	
SIRT2	1	SIRT2	
SEPTIN1	1	SEPTIN1	
PCYT2	1	PCYT2	
HELT	1	HELT	
CTBS	1	CTBS	
RNF24	1	RNF24	
IFIT5	1	IFIT5	
IGSF6	1	IGSF6	
SSB	1	SSB	
AKTIP	1	AKTIP	
ETNK2	1	ETNK2	
SERTAD3	1	SERTAD3	
PRKAR2A	1	PRKAR2A	
PTPN11	1	PTPN11	
KLHL12	1	KLHL12	
IGFBP4	1	IGFBP4	
ABHD14A	1	ABHD14A	
TCTEX1D4	1	TCTEX1D4	
ZNF705B	1	ZNF705B	
NOTUM	1	NOTUM	
MT-ND4L	1	MT-ND4L	
AADAC	1	AADAC	
SPESP1	1	SPESP1	
ELMOD1	1	ELMOD1	
ZNRD2	1	ZNRD2	
PLEKHB1	1	PLEKHB1	
HOXA6	1	HOXA6	
HDAC2	1	HDAC2	
ISY1	1	ISY1	
SPC25	1	SPC25	
SIX1	1	SIX1	
ARRB1	1	ARRB1	
ZGLP1	1	ZGLP1	
SEPTIN12	1	SEPTIN12	
LYAR	1	LYAR	
SPAG6	1	SPAG6	
EVA1A	1	EVA1A	
STMN4	1	STMN4	
C2orf69	1	C2orf69	
KLHL20	1	KLHL20	
STK17A	1	STK17A	
KLRF1	1	KLRF1	
WARS1	1	WARS1	
DNAJB6	1	DNAJB6	
PPP1R36	1	PPP1R36	
GID4	1	GID4	
LRRC28	1	LRRC28	
CARD8	1	CARD8	
SIAH2	1	SIAH2	
HAPLN3	1	HAPLN3	
SPDYE4	1	SPDYE4	
ZNF330	1	ZNF330	
CRYL1	1	CRYL1	
ATAD1	1	ATAD1	
EIF2B3	1	EIF2B3	
HAT1	1	HAT1	
SGK2	1	SGK2	
C6orf58	1	LEG1	
TMEM170A	1	TMEM170A	
KCTD7	1	KCTD7	
CSN3	1	CSN3	
MAEA	1	MAEA	
C1QB	1	C1QB	
DNASE2B	1	DNASE2B	
SNUPN	1	SNUPN	
CSNK2A3	1	CSNK2A3	
OAT	1	OAT	
INCA1	1	INCA1	
CCT3	1	CCT3	
RAP1GDS1	1	RAP1GDS1	
RTL4	1	RTL4	
ADHFE1	1	ADHFE1	
EFNA2	1	EFNA2	
LRRC46	1	LRRC46	
SNAP23	1	SNAP23	
LEUTX	1	LEUTX	
DUSP5	1	DUSP5	
KPNA3	1	KPNA3	
TSC22D3	1	TSC22D3	
NDUFA13	1	NDUFA13	
PHGDH	1	PHGDH	
INO80C	1	INO80C	
BAG1	1	BAG1	
JTB	1	JTB	
SRPRB	1	SRPRB	
CHMP2A	1	CHMP2A	
C16orf78	1	C16orf78	
ASB6	1	ASB6	
PCK1	1	PCK1	
ALG14	1	ALG14	
DPH2	1	DPH2	
DEXI	1	DEXI	
CROT	1	CROT	
PON2	1	PON2	
TMEM220	1	TMEM220	
PEX11A	1	PEX11A	
PRAMEF8	1	PRAMEF8	
FUT3	1	FUT3	
IZUMO3	1	IZUMO3	
ATP6V1E1	1	ATP6V1E1	
VAMP4	1	VAMP4	
STK32B	1	STK32B	
CTSW	1	CTSW	
PELI3	1	PELI3	
BET1	1	BET1	
DENND10	1	DENND10	
ETNPPL	1	ETNPPL	
PNMA1	1	PNMA1	
SQOR	1	SQOR	
BCAT2	1	BCAT2	
CABCOCO1	1	CABCOCO1	
DDX19A	1	DDX19A	
VPS26A	1	VPS26A	
SPDYA	1	SPDYA	
FAM162B	1	FAM162B	
TIA1	1	TIA1	
SPATA24	1	SPATA24	
VMAC	1	VMAC	
COQ10B	1	COQ10B	
PEPD	1	PEPD	
SPHK1	1	SPHK1	
CFHR2	1	CFHR2	
LYPD8	1	LYPD8	
QPCT	1	QPCT	
CFHR3	1	CFHR3	
TRIM16L	1	TRIM16L	
COQ10A	1	COQ10A	
SUGT1	1	SUGT1	
GSDMB	1	GSDMB	
LTA	1	LTA	
ZMAT2	1	ZMAT2	
NAT14	1	NAT14	
LRRC38	1	LRRC38	
TNFAIP6	1	TNFAIP6	
PPP2R2C	1	PPP2R2C	
GFOD2	1	GFOD2	
PRAMEF7	1	PRAMEF7	
MSANTD3	1	MSANTD3	
DPYS	1	DPYS	
TM4SF5	1	TM4SF5	
RPF1	1	RPF1	
NSL1	1	NSL1	
CORO1C	1	CORO1C	
CCDC28A	1	CCDC28A	
ZC3HAV1L	1	ZC3HAV1L	
MOAP1	1	MOAP1	
ATP5MC1	1	ATP5MC1	
RSAD2	1	RSAD2	
DYDC1	1	DYDC1	
OGN	1	OGN	
HNRNPK	1	HNRNPK	
CD48	1	CD48	
GDF15	1	GDF15	
MAB21L2	1	MAB21L2	
NECAP2	1	NECAP2	
HSF2BP	1	HSF2BP	
CD3D	1	CD3D	
EID3	1	EID3	
RCC1L	1	RCC1L	
FAM71F2	1	FAM71F2	
RCAN1	1	RCAN1	
ARRDC5	1	ARRDC5	
IFT52	1	IFT52	
SDHC	1	SDHC	
ZNF346	1	ZNF346	
EIF4A3	1	EIF4A3	
TEX35	1	TEX35	
CIAPIN1	1	CIAPIN1	
NEK2	1	NEK2	
PSME3	1	PSME3	
IRGC	1	IRGC	
RNF187	1	RNF187	
IPPK	1	IPPK	
CLYBL	1	CLYBL	
BCL2L12	1	BCL2L12	
WSB1	1	WSB1	
TMCO2	1	TMCO2	
CEACAM8	1	CEACAM8	
SIX2	1	SIX2	
COLEC11	1	COLEC11	
ENDOG	1	ENDOG	
PLET1	1	PLET1	
NAT8	1	NAT8	
PLSCR1	1	PLSCR1	
TADA1	1	TADA1	
AEN	1	AEN	
YARS1	1	YARS1	
MAGEB5	1	MAGEB5	
APOBEC3F	1	APOBEC3F	
AHCY	1	AHCY	
CCN5	1	CCN5	
C1QL3	1	C1QL3	
FANCL	1	FANCL	
CLEC6A	1	CLEC6A	
FBXO4	1	FBXO4	
ARC	1	ARC	
KIF25	1	KIF25	
SNAI3	1	SNAI3	
CNDP2	1	CNDP2	
NOL7	1	NOL7	
ING2	1	ING2	
IPMK	1	IPMK	
TGFA	1	TGFA	
DOK5	1	DOK5	
RDH8	1	RDH8	
LDHAL6B	1	LDHAL6B	
SNX15	1	SNX15	
MBD3L5	1	MBD3L5	
FAM216A	1	FAM216A	
DYDC2	1	DYDC2	
KHDC1	1	KHDC1	
RBM38	1	RBM38	
DUSP1	1	DUSP1	
BTBD8	1	BTBD8	
WDR4	1	WDR4	
STUM	1	STUM	
VPS26B	1	VPS26B	
FGF3	1	FGF3	
TENT5C	1	TENT5C	
HAPLN2	1	HAPLN2	
TAZ	1	TAZ	
CDK14	1	CDK14	
TEX52	1	TEX52	
RAB5IF	1	RAB5IF	
HEXD	1	HEXD	
FCGR3B	1	FCGR3B	
FCGR3A	1	FCGR3A	
CHCHD3	1	CHCHD3	
NAMPT	1	NAMPT	
AMACR	1	AMACR	
CD3E	1	CD3E	
ASAH1	1	ASAH1	
WDFY1	1	WDFY1	
ACOT7	1	ACOT7	
AMMECR1L	1	AMMECR1L	
BRCC3	1	BRCC3	
STK24	1	STK24	
NCK2	1	NCK2	
GRAP2	1	GRAP2	
PRUNE1	1	PRUNE1	
AP3M2	1	AP3M2	
SFXN1	1	SFXN1	
CHORDC1	1	CHORDC1	
LCK	1	LCK	
CAMK1D	1	CAMK1D	
TP53TG5	1	TP53TG5	
RAMP1	1	RAMP1	
ORC4	1	ORC4	
ANKRD1	1	ANKRD1	
NAT16	1	NAT16	
LTA4H	1	LTA4H	
TTC23L	1	TTC23L	
NUDT19	1	NUDT19	
SEPTIN5	1	SEPTIN5	
IVD	1	IVD	
FAM131C	1	FAM131C	
ERAL1	1	ERAL1	
MRPS35	1	MRPS35	
PRELP	1	PRELP	
MTERF2	1	MTERF2	
LSAMP	1	LSAMP	
MTERF1	1	MTERF1	
SHMT1	1	SHMT1	
SLC7A6OS	1	SLC7A6OS	
IL17B	1	IL17B	
EED	1	EED	
RAB40C	1	RAB40C	
ZNF558	1	ZNF558	
MBD3L3	1	MBD3L3	
STX3	1	STX3	
NINJ2	1	NINJ2	
PPOX	1	PPOX	
MMP13	1	MMP13	
RSPH1	1	RSPH1	
PGA3	2	PGA3:PGA4	
TMEM98	1	TMEM98	
HADH	1	HADH	
COQ7	1	COQ7	
HGD	1	HGD	
NOCT	1	NOCT	
DAZL	1	DAZL	
C5orf22	1	C5orf22	
TPSD1	1	TPSD1	
SEC22B	1	SEC22B	
RO60	1	RO60	
PSMB7	1	PSMB7	
PROCR	1	PROCR	
OSGIN1	1	OSGIN1	
GYPB	1	GYPB	
HNRNPAB	1	HNRNPAB	
PSMB11	1	PSMB11	
VPS36	1	VPS36	
DDC	1	DDC	
HNRNPA0	1	HNRNPA0	
ST6GALNAC4	1	ST6GALNAC4	
SCO2	1	SCO2	
ANTKMT	1	ANTKMT	
VAPB	1	VAPB	
PPP2R2A	1	PPP2R2A	
PIGH	1	PIGH	
TBCE	1	TBCE	
PRMT2	1	PRMT2	
RAD51	1	RAD51	
CREG1	1	CREG1	
STN1	1	STN1	
VXN	1	VXN	
C11orf49	1	C11orf49	
GOLPH3	1	GOLPH3	
CKMT1B	1	CKMT1A	
FAM153A	1	FAM153A	
FAM167B	1	FAM167B	
SERPINI2	1	SERPINI2	
DND1	1	DND1	
ATP6V1C2	1	ATP6V1C2	
RMND5B	1	RMND5B	
ATP6V0C	1	ATP6V0C	
GALT	1	GALT	
WNT3A	1	WNT3A	
APOBEC3D	1	APOBEC3D	
KCNE2	1	KCNE2	
MGST2	1	MGST2	
TOB2	1	TOB2	
CPA2	1	CPA2	
DCAF4L2	1	DCAF4L2	
ANXA7	1	ANXA7	
NUDT9	1	NUDT9	
HSD3B1	1	HSD3B1	
ELMOD3	1	ELMOD3	
STX8	1	STX8	
ZMAT4	1	ZMAT4	
ACADL	1	ACADL	
PSME2	1	PSME2	
HOXA7	1	HOXA7	
FGFR1OP2	1	FGFR1OP2	
TASP1	1	TASP1	
EEF1A1	1	EEF1A1	
CASQ1	1	CASQ1	
PSMD5	1	PSMD5	
GEM	1	GEM	
CT55	1	CT55	
HGH1	1	HGH1	
POC1A	1	POC1A	
UBE2Q2	1	UBE2Q2	
CUTA	1	CUTA	
ZCWPW2	1	ZCWPW2	
SERPINA5	1	SERPINA5	
CD300LD	1	CD300LD	
REM2	1	REM2	
GIPC1	1	GIPC1	
MAPRE1	1	MAPRE1	
LY6K	1	LY6K	
PEX11B	1	PEX11B	
TTI2	1	TTI2	
IDH3G	1	IDH3G	
A4GNT	1	A4GNT	
FGF14	1	FGF14	
MACROH2A1	1	MACROH2A1	
TMEM50A	1	TMEM50A	
SERPINE1	1	SERPINE1	
DIO1	1	DIO1	
XYLB	1	XYLB	
SYF2	1	SYF2	
MBD3L4	1	MBD3L4	
LRR1	1	LRR1	
IFITM5	1	IFITM5	
UPK3B	1	UPK3B	
MRM1	1	MRM1	
TRNAU1AP	1	TRNAU1AP	
ZC2HC1B	1	ZC2HC1B	
PRSS48	1	PRSS48	
SMIM32	1	SMIM32	
ACAT1	1	ACAT1	
THAP8	1	THAP8	
DCAF4L1	1	DCAF4L1	
SMIM36	1	SMIM36	
C14orf93	1	C14orf93	
VPS4B	1	VPS4B	
NEU4	1	NEU4	
UBE2J2	1	UBE2J2	
C1QTNF3	1	C1QTNF3	
CLDND2	1	CLDND2	
CCDC106	1	CCDC106	
HSD11B1L	1	HSD11B1L	
CDK15	1	CDK15	
OSR1	1	OSR1	
VAT1	1	VAT1	
SETD6	1	SETD6	
HOXB1	1	HOXB1	
MLKL	1	MLKL	
KCNAB1	1	KCNAB1	
RPRM	1	RPRM	
PXMP4	1	PXMP4	
ILKAP	1	ILKAP	
LDAH	1	LDAH	
SFRP1	1	SFRP1	
PGM2	1	PGM2	
CRISP1	1	CRISP1	
ZNF691	1	ZNF691	
NARS2	1	NARS2	
FBXO16	1	FBXO16	
PGM3	1	PGM3	
LACTBL1	1	LACTBL1	
ELP5	1	ELP5	
ZNF705A	1	ZNF705A	
TRMT12	1	TRMT12	
INHBE	1	INHBE	
GCLC	1	GCLC	
KRTAP10-10	1	KRTAP10-10	
ERI3	1	ERI3	
HES3	1	HES3	
VGLL1	1	VGLL1	
COPS5	1	COPS5	
ANKRD9	1	ANKRD9	
LIPI	1	LIPI	
NKG7	1	NKG7	
GOT1L1	1	GOT1L1	
AP2M1	1	AP2M1	
GLT6D1	1	GLT6D1	
ACTRT3	1	ACTRT3	
SCLY	1	SCLY	
KYAT1	1	KYAT1	
NTHL1	1	NTHL1	
CHKB	1	CHKB	
DPPA4	1	DPPA4	
POLM	1	POLM	
SDR9C7	1	SDR9C7	
IL22RA2	1	IL22RA2	
BABAM1	1	BABAM1	
PGA5	1	PGA5	
DKK4	1	DKK4	
STRA8	1	STRA8	
ADIPOQ	1	ADIPOQ	
OAF	1	OAF	
CPXCR1	1	CPXCR1	
ZNF705G	1	ZNF705G	
LRTOMT	1	LRTOMT	
FAM185A	1	FAM185A	
KPNA4	1	KPNA4	
DHRS1	1	DHRS1	
PLIN3	1	PLIN3	
GDPD3	1	GDPD3	
CNTD1	1	CNTD1	
TMEM170B	1	TMEM170B	
KRTAP10-12	1	KRTAP10-12	
PSMC6	1	PSMC6	
APOL2	1	APOL2	
DDB2	1	DDB2	
OXSM	1	OXSM	
SMOX	1	SMOX	
ACOD1	1	ACOD1	
FKBPL	1	FKBPL	
FNTA	1	FNTA	
FDXR	1	FDXR	
PNMA2	1	PNMA2	
BDH1	1	BDH1	
CISH	1	CISH	
RIC8B	1	RIC8B	
CALCA	1	CALCA	
C17orf99	1	C17orf99	
AP3M1	1	AP3M1	
TMEM242	1	TMEM242	
NUDT12	1	NUDT12	
PON1	1	PON1	
METTL2A	1	METTL2A	
FGF8	1	FGF8	
MAPKAPK2	1	MAPKAPK2	
